"#	hydrophobicity_PRAM900101.G1	hydrophobicity_PRAM900101.G2	hydrophobicity_PRAM900101.G3	hydrophobicity_ARGP820101.G1	hydrophobicity_ARGP820101.G2	hydrophobicity_ARGP820101.G3	hydrophobicity_ZIMJ680101.G1	hydrophobicity_ZIMJ680101.G2	hydrophobicity_ZIMJ680101.G3	hydrophobicity_PONP930101.G1	hydrophobicity_PONP930101.G2	hydrophobicity_PONP930101.G3	hydrophobicity_CASG920101.G1	hydrophobicity_CASG920101.G2	hydrophobicity_CASG920101.G3	hydrophobicity_ENGD860101.G1	hydrophobicity_ENGD860101.G2	hydrophobicity_ENGD860101.G3	hydrophobicity_FASG890101.G1	hydrophobicity_FASG890101.G2	hydrophobicity_FASG890101.G3	normwaalsvolume.G1	normwaalsvolume.G2	normwaalsvolume.G3	polarity.G1	polarity.G2	polarity.G3	polarizability.G1	polarizability.G2	polarizability.G3	charge.G1	charge.G2	charge.G3	secondarystruct.G1	secondarystruct.G2	secondarystruct.G3	solventaccess.G1	solventaccess.G2	solventaccess.G3"
"gi|357527376|ref|NP_001239483.1|	0.28627450980392155	0.3764705882352941	0.33725490196078434	0.4	0.3254901960784314	0.2745098039215686	0.5529411764705883	0.22745098039215686	0.21960784313725487	0.44313725490196076	0.19215686274509805	0.3647058823529412	0.5294117647058824	0.2823529411764706	0.18823529411764706	0.40784313725490196	0.30980392156862746	0.2823529411764706	0.3333333333333333	0.19607843137254902	0.47058823529411775	0.4117647058823529	0.30980392156862746	0.2784313725490196	0.36470588235294116	0.30196078431372547	0.3333333333333333	0.29411764705882354	0.42745098039215684	0.27843137254901956	0.08235294117647059	0.8156862745098039	0.10196078431372546	0.41568627450980394	0.30196078431372547	0.28235294117647053	0.4117647058823529	0.28627450980392155	0.3019607843137255"
"sp|P36024|SIS2_YEAST	0.40747330960854095	0.3487544483985765	0.2437722419928825	0.50355871886121	0.26512455516014233	0.23131672597864772	0.597864768683274	0.18327402135231316	0.21886120996441286	0.608540925266904	0.13701067615658363	0.2544483985765124	0.6814946619217082	0.2206405693950178	0.09786476868327404	0.498220640569395	0.2704626334519573	0.23131672597864772	0.43238434163701067	0.2491103202846975	0.31850533807829184	0.4430604982206406	0.36476868327402134	0.19217081850533813	0.25444839857651247	0.3238434163701068	0.42170818505338076	0.3718861209964413	0.4359430604982206	0.19217081850533813	0.11209964412811388	0.7046263345195729	0.1832740213523132	0.3861209964412811	0.24377224199288255	0.3701067615658364	0.30604982206405695	0.40747330960854095	0.2864768683274021"
"sp|P36969|GPX4_HUMAN	0.3163265306122449	0.33163265306122447	0.3520408163265306	0.33163265306122447	0.37755102040816324	0.2908163265306123	0.47959183673469385	0.25	0.27040816326530615	0.37755102040816324	0.23979591836734693	0.38265306122448983	0.5102040816326531	0.32142857142857145	0.16836734693877548	0.41836734693877553	0.25	0.33163265306122447	0.3010204081632653	0.20918367346938777	0.489795918367347	0.37755102040816324	0.32653061224489793	0.2959183673469388	0.3826530612244898	0.2755102040816326	0.34183673469387754	0.2857142857142857	0.41836734693877553	0.29591836734693877	0.1326530612244898	0.7602040816326531	0.1071428571428571	0.44387755102040816	0.28061224489795916	0.2755102040816327	0.4846938775510204	0.3163265306122449	0.19897959183673475"
"sp|P37887|CYSK_BACSU	0.3051948051948052	0.41883116883116883	0.2759740259740259	0.4025974025974026	0.3181818181818182	0.2792207792207792	0.5487012987012987	0.17207792207792208	0.27922077922077926	0.41883116883116883	0.2694805194805195	0.31168831168831174	0.5681818181818182	0.3246753246753247	0.1071428571428571	0.40584415584415584	0.3181818181818182	0.2759740259740259	0.30844155844155846	0.2597402597402597	0.43181818181818177	0.4090909090909091	0.38311688311688313	0.2077922077922077	0.3116883116883117	0.37337662337662336	0.31493506493506496	0.3538961038961039	0.4383116883116883	0.20779220779220775	0.11038961038961038	0.7662337662337663	0.12337662337662336	0.4512987012987013	0.25	0.2987012987012987	0.474025974025974	0.3051948051948052	0.2207792207792208"
"sp|P38011|GBLP_YEAST	0.28213166144200624	0.40752351097178685	0.31034482758620696	0.4200626959247649	0.32601880877742945	0.2539184952978057	0.5956112852664577	0.18495297805642633	0.219435736677116	0.43573667711598746	0.23197492163009403	0.33228840125391856	0.5360501567398119	0.34169278996865204	0.12225705329153602	0.3510971786833856	0.3730407523510972	0.2758620689655172	0.322884012539185	0.21316614420062696	0.46394984326018807	0.4482758620689655	0.329153605015674	0.2225705329153605	0.3322884012539185	0.36363636363636365	0.3040752351097179	0.4169278996865204	0.3605015673981191	0.22257053291536044	0.09090909090909091	0.8025078369905956	0.10658307210031348	0.4012539184952978	0.29153605015673983	0.3072100313479624	0.4670846394984326	0.28213166144200624	0.25078369905956116"
"sp|P39099|DEGQ_ECOLI	0.2967032967032967	0.3978021978021978	0.30549450549450546	0.44175824175824174	0.2857142857142857	0.27252747252747256	0.5846153846153846	0.14285714285714285	0.2725274725274725	0.432967032967033	0.2571428571428571	0.3098901098901099	0.5802197802197803	0.3076923076923077	0.11208791208791202	0.34725274725274724	0.34725274725274724	0.3054945054945055	0.33186813186813185	0.24835164835164836	0.41978021978021984	0.44395604395604393	0.4087912087912088	0.14725274725274728	0.3098901098901099	0.3912087912087912	0.2989010989010989	0.4	0.45274725274725275	0.14725274725274723	0.0945054945054945	0.8065934065934066	0.09890109890109888	0.432967032967033	0.22637362637362637	0.34065934065934067	0.5098901098901099	0.2967032967032967	0.19340659340659344"
"sp|P39533|ACON2_YEAST	0.3231939163498099	0.394169835234474	0.2826362484157161	0.4309252217997465	0.2889733840304182	0.2801013941698352	0.5525982256020279	0.17870722433460076	0.2686945500633714	0.47782002534854245	0.21292775665399238	0.3092522179974651	0.5944233206590621	0.27756653992395436	0.12801013941698353	0.4220532319391635	0.30671736375158426	0.2712294043092523	0.3282636248415716	0.2661596958174905	0.40557667934093794	0.41825095057034223	0.34980988593155893	0.23193916349809884	0.30925221799746516	0.3472750316856781	0.34347275031685676	0.3548795944233207	0.4131812420785805	0.2319391634980988	0.11153358681875793	0.7718631178707225	0.1166032953105196	0.40304182509505704	0.27122940430925224	0.3257287705956907	0.41951837769328265	0.3231939163498099	0.2572877059569074"
"gi|349596655|gb|AEP92842.1|	0.3089622641509434	0.37971698113207547	0.3113207547169811	0.41037735849056606	0.3231132075471698	0.26650943396226406	0.5518867924528302	0.19339622641509435	0.2547169811320754	0.4221698113207547	0.23349056603773585	0.3443396226415094	0.5613207547169812	0.3089622641509434	0.12971698113207542	0.3938679245283019	0.30660377358490565	0.29952830188679247	0.32547169811320753	0.2358490566037736	0.4386792452830189	0.3915094339622642	0.37264150943396224	0.23584905660377353	0.3443396226415094	0.33490566037735847	0.3207547169811321	0.3419811320754717	0.4221698113207547	0.23584905660377353	0.11084905660377359	0.7712264150943396	0.11792452830188671	0.419811320754717	0.294811320754717	0.28537735849056606	0.45047169811320753	0.3089622641509434	0.24056603773584906"
"sp|P40429|RL13A_HUMAN	0.37438423645320196	0.3103448275862069	0.31527093596059114	0.24630541871921183	0.4827586206896552	0.27093596059113295	0.4433497536945813	0.2955665024630542	0.2610837438423645	0.3645320197044335	0.28078817733990147	0.35467980295566504	0.5369458128078818	0.3842364532019704	0.0788177339901478	0.4876847290640394	0.20689655172413793	0.30541871921182273	0.35960591133004927	0.17733990147783252	0.4630541871921182	0.270935960591133	0.3497536945812808	0.3793103448275862	0.35467980295566504	0.2413793103448276	0.40394088669950734	0.22167487684729065	0.39901477832512317	0.37931034482758613	0.24630541871921183	0.6847290640394089	0.06896551724137923	0.5665024630541872	0.2561576354679803	0.17733990147783252	0.43349753694581283	0.37438423645320196	0.1921182266009852"
"sp|P41007|PYRR_BACCL	0.35195530726256985	0.29608938547486036	0.3519553072625698	0.36312849162011174	0.39106145251396646	0.2458100558659218	0.5363128491620112	0.21787709497206703	0.2458100558659218	0.3743016759776536	0.26256983240223464	0.36312849162011174	0.5418994413407822	0.3463687150837989	0.11173184357541893	0.4245810055865922	0.22346368715083798	0.35195530726256985	0.3575418994413408	0.18435754189944134	0.45810055865921784	0.35195530726256985	0.43575418994413406	0.2122905027932961	0.36312849162011174	0.26256983240223464	0.3743016759776536	0.30726256983240224	0.48044692737430167	0.21229050279329603	0.13966480446927373	0.6983240223463687	0.16201117318435754	0.45251396648044695	0.30726256983240224	0.2402234636871508	0.4692737430167598	0.35195530726256985	0.17877094972067042"
"sp|P42227|STAT3_MOUSE	0.35194805194805195	0.3233766233766234	0.3246753246753246	0.42337662337662335	0.287012987012987	0.2896103896103896	0.5454545454545454	0.18441558441558442	0.27012987012987016	0.4779220779220779	0.17012987012987013	0.351948051948052	0.574025974025974	0.2961038961038961	0.1298701298701299	0.44025974025974024	0.2545454545454545	0.30519480519480524	0.36883116883116884	0.2051948051948052	0.42597402597402595	0.34025974025974026	0.4155844155844156	0.24415584415584413	0.35194805194805195	0.2792207792207792	0.3688311688311688	0.2779220779220779	0.4779220779220779	0.24415584415584418	0.10649350649350649	0.7753246753246753	0.11818181818181817	0.4753246753246753	0.2714285714285714	0.2532467532467532	0.3974025974025974	0.35194805194805195	0.2506493506493506"
"gi|608690|emb|CAA57342.1|	0.2742857142857143	0.41714285714285715	0.3085714285714286	0.38	0.37714285714285717	0.24285714285714283	0.52	0.24857142857142858	0.2314285714285714	0.3914285714285714	0.26857142857142857	0.33999999999999997	0.5314285714285715	0.35714285714285715	0.11142857142857138	0.37142857142857144	0.3314285714285714	0.29714285714285715	0.3	0.23142857142857143	0.4685714285714285	0.44857142857142857	0.34	0.21142857142857135	0.34	0.3657142857142857	0.2942857142857142	0.38285714285714284	0.4057142857142857	0.21142857142857152	0.10571428571428572	0.7771428571428571	0.1171428571428571	0.4057142857142857	0.29428571428571426	0.30000000000000004	0.5228571428571429	0.2742857142857143	0.2028571428571428"
"gi|193865|gb|AAA37814.1|	0.3515981735159817	0.5525114155251142	0.09589041095890416	0.2602739726027397	0.593607305936073	0.14611872146118732	0.5342465753424658	0.319634703196347	0.1461187214611872	0.5570776255707762	0.3424657534246575	0.10045662100456626	0.6484018264840182	0.3378995433789954	0.013698630136986356	0.4429223744292237	0.4611872146118721	0.09589041095890422	0.410958904109589	0.2374429223744292	0.35159817351598177	0.5525114155251142	0.1324200913242009	0.3150684931506849	0.1004566210045662	0.547945205479452	0.35159817351598177	0.4657534246575342	0.2191780821917808	0.31506849315068497	0.3013698630136986	0.6666666666666666	0.03196347031963476	0.6301369863013698	0.1232876712328767	0.24657534246575347	0.410958904109589	0.3515981735159817	0.23744292237442927"
"sp|P43593|UBP6_YEAST	0.40080160320641284	0.312625250501002	0.28657314629258523	0.43887775551102204	0.2925851703406814	0.2685370741482966	0.533066132264529	0.20440881763527055	0.26252505010020044	0.5230460921843687	0.156312625250501	0.3206412825651303	0.6192384769539078	0.25851703406813625	0.12224448897795598	0.48697394789579157	0.23246492985971945	0.28056112224448904	0.4168336673346693	0.20240480961923848	0.38076152304609223	0.32665330661322645	0.4028056112224449	0.27054108216432865	0.32064128256513025	0.26452905811623245	0.4148296593186373	0.2785571142284569	0.45090180360721444	0.2705410821643287	0.14228456913827656	0.7134268537074149	0.14428857715430854	0.4529058116232465	0.2625250501002004	0.2845691382765531	0.36472945891783565	0.40080160320641284	0.23446893787575157"
"gi|1168534|sp|P44324.1|ASPA_HAEIN	0.3136842105263158	0.3410526315789474	0.3452631578947368	0.40210526315789474	0.3452631578947368	0.25263157894736843	0.5178947368421053	0.23157894736842105	0.25052631578947365	0.42526315789473684	0.2063157894736842	0.368421052631579	0.5284210526315789	0.35578947368421054	0.11578947368421055	0.3894736842105263	0.2673684210526316	0.3431578947368421	0.28	0.24842105263157896	0.471578947368421	0.3684210526315789	0.4421052631578947	0.1894736842105263	0.3684210526315789	0.30105263157894735	0.33052631578947367	0.31157894736842107	0.49894736842105264	0.1894736842105263	0.09052631578947369	0.7936842105263158	0.11578947368421055	0.4231578947368421	0.30526315789473685	0.271578947368421	0.48	0.3136842105263158	0.20631578947368423"
"1FI2A|PDBID|CHAIN|SEQUENCE	0.24378109452736318	0.43283582089552236	0.32338308457711445	0.4228855721393035	0.30845771144278605	0.2686567164179105	0.5223880597014925	0.21393034825870647	0.263681592039801	0.4427860696517413	0.22388059701492538	0.33333333333333337	0.582089552238806	0.31840796019900497	0.09950248756218905	0.35323383084577115	0.3283582089552239	0.3184079601990049	0.26865671641791045	0.31343283582089554	0.417910447761194	0.46766169154228854	0.3333333333333333	0.19900497512437815	0.3333333333333333	0.40298507462686567	0.26368159203980107	0.3781094527363184	0.4228855721393035	0.19900497512437804	0.07960199004975124	0.8208955223880597	0.09950248756218905	0.34328358208955223	0.2885572139303483	0.3681592039800995	0.46766169154228854	0.24378109452736318	0.2885572139303483"
"gi|799385|gb|AAA66523.1|	0.34532374100719426	0.34532374100719426	0.3093525179856114	0.3908872901678657	0.354916067146283	0.2541966426858513	0.513189448441247	0.23741007194244604	0.24940047961630693	0.4556354916067146	0.2182254196642686	0.32613908872901676	0.5635491606714629	0.33573141486810554	0.10071942446043158	0.4196642685851319	0.27577937649880097	0.3045563549160671	0.34292565947242204	0.22062350119904076	0.43645083932853723	0.38369304556354916	0.38609112709832133	0.23021582733812945	0.3261390887290168	0.3117505995203837	0.36211031175059955	0.3381294964028777	0.4316546762589928	0.2302158273381295	0.13189448441247004	0.7266187050359713	0.14148681055155865	0.45083932853717024	0.24940047961630696	0.2997601918465228	0.47002398081534774	0.34532374100719426	0.18465227817745805"
"sp|P46777|RL5_HUMAN	0.39730639730639733	0.3501683501683502	0.25252525252525254	0.3367003367003367	0.43097643097643096	0.23232323232323232	0.5151515151515151	0.2558922558922559	0.22895622895622897	0.4208754208754209	0.2558922558922559	0.32323232323232326	0.5656565656565656	0.3400673400673401	0.09427609427609429	0.5151515151515151	0.2356902356902357	0.24915824915824916	0.3872053872053872	0.17845117845117844	0.43434343434343436	0.3265993265993266	0.31313131313131315	0.3602693602693603	0.32323232323232326	0.26262626262626265	0.41414141414141403	0.2828282828282828	0.3569023569023569	0.36026936026936024	0.19865319865319866	0.6835016835016835	0.11784511784511786	0.5016835016835017	0.2760942760942761	0.22222222222222215	0.37373737373737376	0.39730639730639733	0.22895622895622897"
"sp|P47543|G3P_MYCGE	0.3056379821958457	0.36795252225519287	0.3264094955489614	0.3620178041543027	0.3916913946587537	0.24629080118694358	0.5074183976261127	0.2522255192878338	0.24035608308605344	0.42433234421364985	0.21364985163204747	0.3620178041543027	0.5192878338278932	0.37388724035608306	0.10682492581602371	0.40059347181008903	0.2789317507418398	0.32047477744807124	0.33827893175074186	0.18100890207715134	0.48071216617210677	0.36795252225519287	0.40059347181008903	0.23145400593471804	0.3620178041543027	0.3056379821958457	0.33234421364985156	0.32344213649851633	0.44510385756676557	0.23145400593471815	0.12462908011869436	0.771513353115727	0.10385756676557867	0.42136498516320475	0.314540059347181	0.26409495548961426	0.45103857566765576	0.3056379821958457	0.24332344213649848"
"sp|P47897|SYQ_HUMAN	0.31870967741935485	0.36516129032258066	0.3161290322580645	0.3548387096774194	0.3561290322580645	0.2890322580645161	0.5161290322580645	0.20774193548387096	0.2761290322580645	0.41161290322580646	0.24	0.34838709677419355	0.5341935483870968	0.3496774193548387	0.11612903225806454	0.44	0.2567741935483871	0.30322580645161296	0.3303225806451613	0.20387096774193547	0.46580645161290324	0.37290322580645163	0.3574193548387097	0.2696774193548387	0.34838709677419355	0.29935483870967744	0.352258064516129	0.2967741935483871	0.4335483870967742	0.26967741935483874	0.12387096774193548	0.7470967741935484	0.12903225806451613	0.47870967741935483	0.2812903225806452	0.23999999999999994	0.4374193548387097	0.31870967741935485	0.2438709677419354"
"gi|1346471|sp|P47992.1|XCL1_HUMAN	0.2807017543859649	0.38596491228070173	0.33333333333333337	0.4298245614035088	0.34210526315789475	0.22807017543859648	0.5789473684210527	0.20175438596491227	0.21929824561403508	0.4473684210526316	0.20175438596491227	0.3508771929824561	0.5964912280701754	0.2894736842105263	0.11403508771929827	0.32456140350877194	0.3508771929824561	0.32456140350877194	0.32456140350877194	0.2719298245614035	0.40350877192982454	0.4298245614035088	0.3684210526315789	0.2017543859649123	0.3508771929824561	0.3684210526315789	0.28070175438596495	0.37719298245614036	0.42105263157894735	0.20175438596491224	0.14035087719298245	0.7982456140350878	0.06140350877192979	0.38596491228070173	0.37719298245614036	0.2368421052631579	0.42105263157894735	0.2807017543859649	0.29824561403508776"
"gi|4558517|gb|AAB46362.2|	0.3050847457627119	0.40508474576271186	0.2898305084745762	0.43050847457627117	0.35423728813559324	0.21525423728813559	0.5932203389830508	0.19152542372881357	0.2152542372881356	0.43050847457627117	0.26949152542372884	0.3	0.5830508474576271	0.3220338983050847	0.09491525423728814	0.3525423728813559	0.3576271186440678	0.28983050847457625	0.34576271186440677	0.23728813559322035	0.41694915254237286	0.45254237288135596	0.3711864406779661	0.1762711864406779	0.3	0.3898305084745763	0.31016949152542367	0.4135593220338983	0.4101694915254237	0.17627118644067807	0.12033898305084746	0.7508474576271187	0.12881355932203387	0.4423728813559322	0.27288135593220336	0.2847457627118644	0.4847457627118644	0.3050847457627119	0.2101694915254237"
"sp|P52987|G3P_LACLA	0.29376854599406527	0.4124629080118694	0.29376854599406527	0.43026706231454004	0.35311572700296734	0.21661721068249262	0.5756676557863502	0.21364985163204747	0.21068249258160238	0.42136498516320475	0.26706231454005935	0.3115727002967359	0.5578635014836796	0.34124629080118696	0.10089020771513346	0.3649851632047478	0.34718100890207715	0.287833827893175	0.29673590504451036	0.26112759643916916	0.4421364985163204	0.4332344213649852	0.35014836795252224	0.2166172106824925	0.3115727002967359	0.36795252225519287	0.32047477744807124	0.4035608308605341	0.3798219584569733	0.21661721068249262	0.10089020771513353	0.7685459940652819	0.13056379821958453	0.42136498516320475	0.3026706231454006	0.27596439169139464	0.47181008902077154	0.29376854599406527	0.23442136498516325"
"gi|56965936|pdb|1RA4|A	0.35833333333333334	0.325	0.3166666666666666	0.31666666666666665	0.45	0.23333333333333334	0.4666666666666667	0.3	0.23333333333333334	0.425	0.225	0.35	0.49166666666666664	0.4166666666666667	0.09166666666666662	0.44166666666666665	0.24166666666666667	0.31666666666666665	0.36666666666666664	0.125	0.5083333333333333	0.31666666666666665	0.475	0.20833333333333337	0.35	0.275	0.375	0.275	0.5166666666666667	0.20833333333333326	0.14166666666666666	0.7	0.15833333333333344	0.55	0.26666666666666666	0.1833333333333333	0.5083333333333333	0.35833333333333334	0.13333333333333336"
"sp|P54279|PMS2_MOUSE	0.3317811408614668	0.37369033760186265	0.29452852153667053	0.43538998835855647	0.31548311990686845	0.24912689173457508	0.5494761350407451	0.20372526193247964	0.24679860302677525	0.490104772991851	0.19674039580908032	0.3131548311990686	0.6030267753201397	0.28637951105937137	0.11059371362048892	0.42491268917345754	0.2828870779976717	0.2922002328288707	0.3958090803259604	0.20721769499417927	0.3969732246798603	0.39930151338766007	0.37252619324796277	0.22817229336437717	0.3131548311990687	0.32945285215366704	0.35739231664726434	0.32945285215366704	0.44237485448195574	0.22817229336437722	0.11874272409778813	0.7613504074505238	0.11990686845168808	0.44237485448195574	0.2572759022118743	0.30034924330617	0.38882421420256114	0.3317811408614668	0.2793946449359721"
"sp|P56192|SYMC_HUMAN	0.31777777777777777	0.35777777777777775	0.32444444444444454	0.38555555555555554	0.29888888888888887	0.3155555555555556	0.5366666666666666	0.1688888888888889	0.2944444444444445	0.43666666666666665	0.2088888888888889	0.35444444444444445	0.5511111111111111	0.3233333333333333	0.1255555555555556	0.4266666666666667	0.27	0.30333333333333323	0.3333333333333333	0.21777777777777776	0.448888888888889	0.38222222222222224	0.3977777777777778	0.21999999999999997	0.35444444444444445	0.3111111111111111	0.33444444444444443	0.2966666666666667	0.48333333333333334	0.22000000000000003	0.10333333333333333	0.78	0.1166666666666667	0.46111111111111114	0.2822222222222222	0.25666666666666665	0.45444444444444443	0.31777777777777777	0.2277777777777778"
"sp|P60723|RL4_ECOLI	0.3482587064676617	0.3482587064676617	0.3034825870646766	0.373134328358209	0.417910447761194	0.20895522388059706	0.5671641791044776	0.23383084577114427	0.19900497512437815	0.4228855721393035	0.263681592039801	0.31343283582089554	0.5572139303482587	0.36318407960199006	0.07960199004975121	0.39800995024875624	0.30845771144278605	0.29353233830845776	0.3880597014925373	0.1691542288557214	0.4427860696517413	0.38308457711442784	0.3681592039800995	0.24875621890547273	0.31343283582089554	0.32338308457711445	0.36318407960199	0.3582089552238806	0.39303482587064675	0.24875621890547273	0.15920398009950248	0.7213930348258707	0.11940298507462688	0.5174129353233831	0.2537313432835821	0.22885572139303484	0.4577114427860697	0.3482587064676617	0.1940298507462686"
"sp|P61254|RL26_HUMAN	0.4689655172413793	0.27586206896551724	0.2551724137931034	0.33793103448275863	0.46206896551724136	0.2	0.4689655172413793	0.3310344827586207	0.19999999999999996	0.4896551724137931	0.21379310344827587	0.29655172413793107	0.6482758620689655	0.2620689655172414	0.08965517241379312	0.5793103448275863	0.16551724137931034	0.2551724137931034	0.496551724137931	0.15172413793103448	0.3517241379310345	0.23448275862068965	0.36551724137931035	0.39999999999999997	0.296551724137931	0.2	0.5034482758620691	0.2	0.4	0.4	0.27586206896551724	0.6206896551724138	0.10344827586206895	0.5172413793103449	0.2689655172413793	0.21379310344827585	0.296551724137931	0.4689655172413793	0.23448275862068974"
"gi|47606443|sp|P61459.2|PHS_RAT	0.34615384615384615	0.3269230769230769	0.3269230769230769	0.36538461538461536	0.375	0.2596153846153846	0.5576923076923077	0.20192307692307693	0.24038461538461536	0.38461538461538464	0.27884615384615385	0.33653846153846156	0.5	0.3557692307692308	0.14423076923076922	0.4326923076923077	0.25961538461538464	0.30769230769230765	0.33653846153846156	0.16346153846153846	0.5	0.3173076923076923	0.375	0.3076923076923077	0.33653846153846156	0.25961538461538464	0.4038461538461538	0.28846153846153844	0.40384615384615385	0.3076923076923077	0.11538461538461539	0.75	0.13461538461538458	0.5288461538461539	0.25	0.22115384615384615	0.4519230769230769	0.34615384615384615	0.20192307692307698"
"sp|P61866|RL12_CAEEL	0.3333333333333333	0.3575757575757576	0.30909090909090914	0.3515151515151515	0.38181818181818183	0.2666666666666666	0.47878787878787876	0.2606060606060606	0.2606060606060606	0.4666666666666667	0.21818181818181817	0.3151515151515152	0.5878787878787879	0.2727272727272727	0.1393939393939394	0.4303030303030303	0.26666666666666666	0.30303030303030304	0.3515151515151515	0.23636363636363636	0.4121212121212121	0.40606060606060607	0.37575757575757573	0.21818181818181825	0.3151515151515151	0.3333333333333333	0.3515151515151515	0.3151515151515151	0.4666666666666667	0.21818181818181814	0.16363636363636364	0.7212121212121212	0.11515151515151523	0.43636363636363634	0.2909090909090909	0.2727272727272728	0.4484848484848485	0.3333333333333333	0.2181818181818182"
"sp|P62081|RS7_HUMAN	0.4020618556701031	0.27835051546391754	0.31958762886597936	0.36082474226804123	0.36597938144329895	0.27319587628865977	0.4845360824742268	0.2422680412371134	0.2731958762886597	0.4793814432989691	0.1958762886597938	0.32474226804123707	0.6030927835051546	0.26804123711340205	0.12886597938144334	0.4742268041237113	0.20618556701030927	0.3195876288659794	0.4329896907216495	0.17010309278350516	0.39690721649484534	0.28865979381443296	0.422680412371134	0.288659793814433	0.3247422680412371	0.25257731958762886	0.4226804123711341	0.2422680412371134	0.4690721649484536	0.28865979381443296	0.1958762886597938	0.6855670103092784	0.11855670103092786	0.5051546391752577	0.25773195876288657	0.23711340206185572	0.41237113402061853	0.4020618556701031	0.18556701030927836"
"sp|P62263|RS14_HUMAN	0.33774834437086093	0.4105960264900662	0.2516556291390729	0.3973509933774834	0.4105960264900662	0.1920529801324503	0.5960264900662252	0.2119205298013245	0.19205298013245028	0.4105960264900662	0.33112582781456956	0.2582781456953642	0.6225165562913907	0.2781456953642384	0.09933774834437092	0.4105960264900662	0.33774834437086093	0.25165562913907286	0.37748344370860926	0.24503311258278146	0.3774834437086093	0.4503311258278146	0.2913907284768212	0.25827814569536417	0.2582781456953642	0.3841059602649007	0.3576158940397351	0.3841059602649007	0.3576158940397351	0.2582781456953643	0.17880794701986755	0.7152317880794702	0.10596026490066224	0.4768211920529801	0.23841059602649006	0.2847682119205298	0.4370860927152318	0.33774834437086093	0.22516556291390727"
"sp|P62277|RS13_HUMAN	0.33774834437086093	0.3708609271523179	0.29139072847682124	0.2913907284768212	0.40397350993377484	0.30463576158940403	0.4768211920529801	0.23178807947019867	0.29139072847682124	0.4105960264900662	0.2582781456953642	0.33112582781456956	0.5562913907284768	0.3576158940397351	0.08609271523178813	0.46357615894039733	0.2582781456953642	0.2781456953642385	0.39072847682119205	0.16556291390728478	0.44370860927152317	0.3443708609271523	0.33112582781456956	0.32450331125827814	0.33112582781456956	0.2980132450331126	0.37086092715231783	0.2913907284768212	0.3841059602649007	0.3245033112582782	0.2119205298013245	0.7086092715231788	0.07947019867549676	0.5231788079470199	0.23178807947019867	0.24503311258278146	0.4105960264900662	0.33774834437086093	0.25165562913907286"
"gi|11056061|ref|NP_066932.1|	0.5294117647058824	0.29411764705882354	0.1764705882352941	0.5098039215686274	0.3137254901960784	0.17647058823529416	0.5490196078431373	0.27450980392156865	0.17647058823529405	0.7647058823529411	0.058823529411764705	0.17647058823529416	0.7843137254901961	0.1568627450980392	0.05882352941176472	0.6078431372549019	0.21568627450980393	0.17647058823529416	0.6078431372549019	0.17647058823529413	0.21568627450980396	0.39215686274509803	0.3137254901960784	0.2941176470588236	0.17647058823529413	0.29411764705882354	0.5294117647058822	0.3137254901960784	0.39215686274509803	0.29411764705882354	0.19607843137254902	0.5490196078431373	0.2549019607843137	0.5686274509803921	0.11764705882352941	0.3137254901960784	0.1568627450980392	0.5294117647058824	0.3137254901960784"
"sp|P62829|RL23_HUMAN	0.3142857142857143	0.39285714285714285	0.29285714285714287	0.34285714285714286	0.4357142857142857	0.22142857142857142	0.5357142857142857	0.25	0.2142857142857143	0.36428571428571427	0.32142857142857145	0.3142857142857142	0.5714285714285714	0.3142857142857143	0.11428571428571432	0.38571428571428573	0.32857142857142857	0.28571428571428575	0.32142857142857145	0.25	0.4285714285714286	0.4142857142857143	0.3142857142857143	0.27142857142857135	0.3142857142857143	0.36428571428571427	0.32142857142857145	0.35714285714285715	0.37142857142857144	0.27142857142857135	0.18571428571428572	0.75	0.06428571428571428	0.42142857142857143	0.25	0.3285714285714285	0.5	0.3142857142857143	0.18571428571428572"
"sp|P62913|RL11_HUMAN	0.38202247191011235	0.3202247191011236	0.297752808988764	0.38202247191011235	0.34831460674157305	0.26966292134831454	0.5393258426966292	0.19662921348314608	0.2640449438202247	0.39325842696629215	0.2752808988764045	0.3314606741573033	0.5955056179775281	0.24719101123595505	0.15730337078651685	0.4606741573033708	0.24719101123595505	0.29213483146067415	0.38764044943820225	0.20786516853932585	0.40449438202247195	0.33707865168539325	0.3595505617977528	0.303370786516854	0.33146067415730335	0.2696629213483146	0.398876404494382	0.28651685393258425	0.4101123595505618	0.303370786516854	0.1853932584269663	0.6910112359550562	0.1235955056179775	0.46629213483146065	0.2808988764044944	0.252808988764045	0.4438202247191011	0.38202247191011235	0.17415730337078655"
"sp|P63159|HMGB1_RAT	0.5255813953488372	0.3209302325581395	0.1534883720930233	0.413953488372093	0.4046511627906977	0.1813953488372093	0.5488372093023256	0.27906976744186046	0.17209302325581394	0.6232558139534884	0.19069767441860466	0.18604651162790695	0.7116279069767442	0.20465116279069767	0.08372093023255817	0.6325581395348837	0.22325581395348837	0.14418604651162792	0.5581395348837209	0.15348837209302327	0.28837209302325584	0.3813953488372093	0.2558139534883721	0.3627906976744186	0.18604651162790697	0.2744186046511628	0.5395348837209302	0.30697674418604654	0.3302325581395349	0.3627906976744186	0.2372093023255814	0.5023255813953489	0.26046511627906965	0.5627906976744186	0.16279069767441862	0.2744186046511628	0.2651162790697674	0.5255813953488372	0.2093023255813954"
