"#	hydrophobicity_PRAM900101.Tr1221	hydrophobicity_PRAM900101.Tr1331	hydrophobicity_PRAM900101.Tr2332	hydrophobicity_ARGP820101.Tr1221	hydrophobicity_ARGP820101.Tr1331	hydrophobicity_ARGP820101.Tr2332	hydrophobicity_ZIMJ680101.Tr1221	hydrophobicity_ZIMJ680101.Tr1331	hydrophobicity_ZIMJ680101.Tr2332	hydrophobicity_PONP930101.Tr1221	hydrophobicity_PONP930101.Tr1331	hydrophobicity_PONP930101.Tr2332	hydrophobicity_CASG920101.Tr1221	hydrophobicity_CASG920101.Tr1331	hydrophobicity_CASG920101.Tr2332	hydrophobicity_ENGD860101.Tr1221	hydrophobicity_ENGD860101.Tr1331	hydrophobicity_ENGD860101.Tr2332	hydrophobicity_FASG890101.Tr1221	hydrophobicity_FASG890101.Tr1331	hydrophobicity_FASG890101.Tr2332	normwaalsvolume.Tr1221	normwaalsvolume.Tr1331	normwaalsvolume.Tr2332	polarity.Tr1221	polarity.Tr1331	polarity.Tr2332	polarizability.Tr1221	polarizability.Tr1331	polarizability.Tr2332	charge.Tr1221	charge.Tr1331	charge.Tr2332	secondarystruct.Tr1221	secondarystruct.Tr1331	secondarystruct.Tr2332	solventaccess.Tr1221	solventaccess.Tr1331	solventaccess.Tr2332"
"sp|A2A5Z6|SMUF2_MOUSE	0.23828647925033467	0.23159303882195448	0.20883534136546184	0.24497991967871485	0.24899598393574296	0.17938420348058903	0.1994645247657296	0.30254350736278446	0.10441767068273092	0.1927710843373494	0.31459170013386883	0.14457831325301204	0.34404283801874164	0.15261044176706828	0.06961178045515395	0.2101740294511379	0.2891566265060241	0.13520749665327977	0.15796519410977242	0.3092369477911647	0.18741633199464525	0.25301204819277107	0.1753681392235609	0.22757697456492637	0.17938420348058903	0.2797858099062918	0.20615796519410978	0.250334672021419	0.14056224899598393	0.26238286479250333	0.20080321285140562	0.02677376171352075	0.17804551539491298	0.23694779116465864	0.2289156626506024	0.1566265060240964	0.28647925033467203	0.21151271753681392	0.18340026773761714"
"sp|Q9CZA6|NDE1_MOUSE	0.239067055393586	0.22157434402332363	0.13994169096209913	0.2915451895043732	0.22740524781341107	0.14285714285714285	0.17784256559766765	0.3177842565597668	0.052478134110787174	0.282798833819242	0.2594752186588921	0.119533527696793	0.37317784256559766	0.07580174927113703	0.029154518950437316	0.27696793002915454	0.24198250728862974	0.11370262390670553	0.19825072886297376	0.33819241982507287	0.11078717201166181	0.2594752186588921	0.1661807580174927	0.1749271137026239	0.13702623906705538	0.24198250728862974	0.21865889212827988	0.30903790087463556	0.1457725947521866	0.19533527696793002	0.2099125364431487	0.052478134110787174	0.22740524781341107	0.15743440233236153	0.2857142857142857	0.11661807580174927	0.3119533527696793	0.1749271137026239	0.14868804664723032"
"sp|Q9JLJ4|ELOV2_MOUSE	0.15463917525773196	0.17869415807560138	0.2920962199312715	0.15807560137457044	0.27835051546391754	0.18213058419243985	0.16494845360824742	0.3333333333333333	0.13402061855670103	0.11683848797250859	0.3470790378006873	0.13058419243986255	0.32989690721649484	0.15463917525773196	0.12027491408934708	0.19243986254295534	0.2646048109965636	0.21305841924398625	0.09621993127147767	0.25773195876288657	0.2268041237113402	0.2268041237113402	0.18556701030927836	0.21649484536082475	0.2542955326460481	0.22336769759450173	0.14432989690721648	0.23367697594501718	0.15120274914089346	0.2508591065292096	0.12714776632302405	0.01718213058419244	0.09965635738831616	0.30927835051546393	0.19243986254295534	0.15120274914089346	0.23367697594501718	0.24742268041237114	0.09965635738831616"
"sp|Q14AT5|ANO7_MOUSE	0.18414918414918416	0.16317016317016317	0.25990675990675993	0.21095571095571095	0.2202797202797203	0.22261072261072262	0.17365967365967366	0.30536130536130535	0.11421911421911422	0.17016317016317017	0.26573426573426573	0.17832167832167833	0.31934731934731936	0.15384615384615385	0.1258741258741259	0.1993006993006993	0.21328671328671328	0.1864801864801865	0.10372960372960373	0.28321678321678323	0.18997668997668998	0.2564102564102564	0.18065268065268064	0.19347319347319347	0.24125874125874125	0.20279720279720279	0.16083916083916083	0.2494172494172494	0.15268065268065267	0.22144522144522144	0.1351981351981352	0.013986013986013986	0.16317016317016317	0.28205128205128205	0.20512820512820512	0.1561771561771562	0.22843822843822845	0.2296037296037296	0.11888111888111888"
"sp|Q91Z92|B3GT6_MOUSE	0.23148148148148148	0.1882716049382716	0.22839506172839505	0.22839506172839505	0.18518518518518517	0.23148148148148148	0.17592592592592593	0.2993827160493827	0.08024691358024691	0.21296296296296297	0.20987654320987653	0.21296296296296297	0.39197530864197533	0.08641975308641975	0.06790123456790123	0.23148148148148148	0.2222222222222222	0.1574074074074074	0.10802469135802469	0.3549382716049383	0.12345679012345678	0.24074074074074073	0.21296296296296297	0.2037037037037037	0.2006172839506173	0.2222222222222222	0.19135802469135801	0.25308641975308643	0.18518518518518517	0.23148148148148148	0.21296296296296297	0.033950617283950615	0.17592592592592593	0.25	0.24074074074074073	0.10802469135802469	0.28703703703703703	0.2006172839506173	0.13271604938271606"
"sp|Q9Z2E2|MBD1_MOUSE	0.1921259842519685	0.1858267716535433	0.2015748031496063	0.28503937007874014	0.18740157480314962	0.1700787401574803	0.2251968503937008	0.2503937007874016	0.08503937007874016	0.2503937007874016	0.2377952755905512	0.15590551181102363	0.32440944881889766	0.14803149606299212	0.06929133858267716	0.2346456692913386	0.2283464566929134	0.13700787401574804	0.14803149606299212	0.2992125984251969	0.1732283464566929	0.2440944881889764	0.18110236220472442	0.15118110236220472	0.1858267716535433	0.2078740157480315	0.1921259842519685	0.28503937007874014	0.12125984251968504	0.2110236220472441	0.1952755905511811	0.025196850393700787	0.14488188976377953	0.2204724409448819	0.25196850393700787	0.15118110236220472	0.2377952755905512	0.22677165354330708	0.14015748031496064"
"sp|Q8BL66|EEA1_MOUSE	0.2375886524822695	0.2773049645390071	0.13049645390070921	0.3276595744680851	0.21914893617021278	0.11134751773049645	0.25886524822695034	0.251063829787234	0.07659574468085106	0.19432624113475178	0.3347517730496454	0.07872340425531915	0.41843971631205673	0.07588652482269503	0.016312056737588652	0.23191489361702128	0.29148936170212764	0.11205673758865248	0.11702127659574468	0.4078014184397163	0.08652482269503546	0.2822695035460993	0.1127659574468085	0.22695035460992907	0.11773049645390071	0.2957446808510638	0.22340425531914893	0.2843971631205674	0.09929078014184398	0.2404255319148936	0.20567375886524822	0.07375886524822695	0.24397163120567375	0.18014184397163122	0.24468085106382978	0.059574468085106386	0.375177304964539	0.12482269503546099	0.1397163120567376"
"sp|Q8CCF0|PRP31_MOUSE	0.23293172690763053	0.22088353413654618	0.21084337349397592	0.25903614457831325	0.24096385542168675	0.13253012048192772	0.20682730923694778	0.30120481927710846	0.06827309236947791	0.20481927710843373	0.3273092369477912	0.1285140562248996	0.41767068273092367	0.11044176706827309	0.05421686746987952	0.22289156626506024	0.25903614457831325	0.1686746987951807	0.12248995983935743	0.35943775100401604	0.1686746987951807	0.28313253012048195	0.1646586345381526	0.15060240963855423	0.20281124497991967	0.25301204819277107	0.20883534136546184	0.27309236947791166	0.15060240963855423	0.1646586345381526	0.18875502008032127	0.028112449799196786	0.19678714859437751	0.23092369477911648	0.27309236947791166	0.12048192771084337	0.3092369477911647	0.21686746987951808	0.14457831325301204"
"sp|O70439|STX7_MOUSE	0.22692307692307692	0.22692307692307692	0.14615384615384616	0.28846153846153844	0.2692307692307692	0.12307692307692308	0.19615384615384615	0.2923076923076923	0.08461538461538462	0.19615384615384615	0.28846153846153844	0.1076923076923077	0.3038461538461538	0.15384615384615385	0.06153846153846154	0.22692307692307692	0.25	0.11538461538461539	0.1076923076923077	0.35384615384615387	0.10384615384615385	0.2692307692307692	0.11923076923076924	0.24615384615384617	0.13846153846153847	0.25769230769230766	0.20384615384615384	0.25769230769230766	0.11538461538461539	0.25	0.17692307692307693	0.05384615384615385	0.19230769230769232	0.23846153846153847	0.20384615384615384	0.12307692307692308	0.3076923076923077	0.1346153846153846	0.14615384615384616"
"sp|Q8BN82|S17A5_MOUSE	0.14979757085020243	0.11538461538461539	0.3562753036437247	0.18421052631578946	0.26720647773279355	0.1902834008097166	0.17611336032388664	0.340080971659919	0.08502024291497975	0.13562753036437247	0.291497975708502	0.20040485829959515	0.340080971659919	0.15991902834008098	0.13157894736842105	0.21052631578947367	0.1720647773279352	0.2834008097165992	0.08704453441295547	0.22874493927125505	0.27125506072874495	0.31376518218623484	0.18421052631578946	0.16194331983805668	0.3481781376518219	0.1437246963562753	0.13360323886639677	0.31983805668016196	0.1659919028340081	0.18016194331983806	0.10526315789473684	0.012145748987854251	0.09716599190283401	0.23684210526315788	0.19838056680161945	0.2125506072874494	0.15789473684210525	0.29554655870445345	0.10728744939271255"
"sp|P70279|SURF6_MOUSE	0.2598870056497175	0.1694915254237288	0.12146892655367232	0.3305084745762712	0.1638418079096045	0.10734463276836158	0.2740112994350282	0.20903954802259886	0.04519774011299435	0.3135593220338983	0.1977401129943503	0.09887005649717515	0.3531073446327684	0.03954802259887006	0.01694915254237288	0.2401129943502825	0.18361581920903955	0.0903954802259887	0.13559322033898305	0.3022598870056497	0.0903954802259887	0.2175141242937853	0.1864406779661017	0.2344632768361582	0.11299435028248588	0.18361581920903955	0.2401129943502825	0.2175141242937853	0.1638418079096045	0.2570621468926554	0.2909604519774011	0.08192090395480225	0.16101694915254236	0.1327683615819209	0.24293785310734464	0.05367231638418079	0.2909604519774011	0.11581920903954802	0.1384180790960452"
"sp|Q9R0Y1|ASIC5_MOUSE	0.1902834008097166	0.2145748987854251	0.2591093117408907	0.23481781376518218	0.2834008097165992	0.14979757085020243	0.21862348178137653	0.32793522267206476	0.10526315789473684	0.13562753036437247	0.37044534412955465	0.13562753036437247	0.32186234817813764	0.20850202429149797	0.08704453441295547	0.19230769230769232	0.2813765182186235	0.1882591093117409	0.1437246963562753	0.2975708502024291	0.23279352226720648	0.27125506072874495	0.1659919028340081	0.22064777327935223	0.2388663967611336	0.26720647773279355	0.15384615384615385	0.2550607287449393	0.13765182186234817	0.24898785425101214	0.14777327935222673	0.018218623481781375	0.16396761133603238	0.2550607287449393	0.1882591093117409	0.20850202429149797	0.2692307692307692	0.21862348178137653	0.13562753036437247"
"sp|Q60668|HNRPD_MOUSE	0.2796610169491525	0.1384180790960452	0.13559322033898305	0.24293785310734464	0.23728813559322035	0.09322033898305085	0.17796610169491525	0.2288135593220339	0.07909604519774012	0.18361581920903955	0.2457627118644068	0.12146892655367232	0.3220338983050847	0.12429378531073447	0.02824858757062147	0.3107344632768362	0.1384180790960452	0.10734463276836158	0.1977401129943503	0.24858757062146894	0.1977401129943503	0.2062146892655367	0.2570621468926554	0.16101694915254236	0.1864406779661017	0.1807909604519774	0.23728813559322035	0.2175141242937853	0.2344632768361582	0.18361581920903955	0.1807909604519774	0.03389830508474576	0.1751412429378531	0.14689265536723164	0.2570621468926554	0.19491525423728814	0.23728813559322035	0.1864406779661017	0.1807909604519774"
"sp|Q8VDB9|S620A_MOUSE	0.1505922165820643	0.1404399323181049	0.338409475465313	0.18104906937394247	0.2521150592216582	0.20135363790186125	0.16412859560067683	0.3147208121827411	0.12521150592216582	0.13028764805414553	0.3096446700507614	0.1658206429780034	0.33671742808798644	0.13705583756345177	0.14382402707275804	0.17258883248730963	0.2131979695431472	0.23857868020304568	0.11336717428087986	0.23857868020304568	0.23519458544839256	0.3096446700507614	0.1793570219966159	0.17766497461928935	0.30456852791878175	0.17089678510998307	0.13705583756345177	0.2673434856175973	0.14382402707275804	0.2131979695431472	0.09475465313028765	0.00676818950930626	0.10152284263959391	0.27918781725888325	0.18781725888324874	0.19796954314720813	0.17766497461928935	0.29441624365482233	0.11336717428087986"
"sp|Q9EPL0|XYLT2_MOUSE	0.21875	0.18981481481481483	0.23958333333333334	0.24189814814814814	0.2465277777777778	0.1886574074074074	0.17592592592592593	0.3136574074074074	0.09143518518518519	0.2048611111111111	0.27662037037037035	0.16666666666666666	0.38425925925925924	0.11458333333333333	0.06828703703703703	0.2488425925925926	0.24537037037037038	0.16087962962962962	0.15393518518518517	0.3101851851851852	0.1886574074074074	0.26273148148148145	0.18171296296296297	0.16550925925925927	0.2152777777777778	0.22800925925925927	0.2013888888888889	0.27314814814814814	0.15046296296296297	0.19675925925925927	0.18171296296296297	0.016203703703703703	0.16898148148148148	0.22800925925925927	0.25578703703703703	0.13078703703703703	0.26851851851851855	0.24305555555555555	0.1400462962962963"
"sp|Q62193|RFA2_MOUSE	0.23048327137546468	0.21189591078066913	0.22304832713754646	0.25650557620817843	0.24535315985130113	0.17843866171003717	0.20817843866171004	0.2862453531598513	0.12267657992565056	0.17100371747211895	0.3308550185873606	0.11895910780669144	0.36059479553903345	0.16356877323420074	0.06691449814126393	0.2788104089219331	0.2825278810408922	0.1524163568773234	0.16356877323420074	0.30111524163568776	0.22304832713754646	0.27137546468401486	0.1895910780669145	0.16356877323420074	0.20817843866171004	0.241635687732342	0.23048327137546468	0.2825278810408922	0.16356877323420074	0.1895910780669145	0.14869888475836432	0.007434944237918215	0.15985130111524162	0.20074349442379183	0.2825278810408922	0.18587360594795538	0.2788104089219331	0.2342007434944238	0.16356877323420074"
"sp|Q9ESD7|DYSF_MOUSE	0.21493537577788416	0.21637146960268072	0.22642412637625658	0.22163714696026807	0.25035902345619915	0.1919578745811393	0.1814265198659646	0.31594064145524176	0.10722833891814265	0.16515078985160364	0.3231211105792245	0.13882240306366683	0.33748204882719	0.15605552896122546	0.07371948300622308	0.2173288654858784	0.2781235040689325	0.14839636189564384	0.15078985160363811	0.31402584968884634	0.17951172809956917	0.27764480612733367	0.18956438487314506	0.18764959310674964	0.21397797989468645	0.24796553374820487	0.1948300622307324	0.2704643370033509	0.1460028721876496	0.2312111057922451	0.1665868836764002	0.02920057443752992	0.20248922929631402	0.22786022020105315	0.2584968884633796	0.1617999042604117	0.2752513164193394	0.20823360459550025	0.15605552896122546"
"sp|Q8BIF2|RFOX3_MOUSE	0.24932975871313673	0.10455764075067024	0.21447721179624665	0.20107238605898123	0.24396782841823056	0.1876675603217158	0.1126005361930295	0.3378016085790885	0.08847184986595175	0.19839142091152814	0.24664879356568364	0.16621983914209115	0.353887399463807	0.128686327077748	0.032171581769437	0.3190348525469169	0.19302949061662197	0.11528150134048257	0.16353887399463807	0.20107238605898123	0.28150134048257375	0.2546916890080429	0.24932975871313673	0.10991957104557641	0.2734584450402145	0.13941018766756033	0.24664879356568364	0.2546916890080429	0.1903485254691689	0.16890080428954424	0.12332439678284182	0.0160857908847185	0.128686327077748	0.21447721179624665	0.21715817694369974	0.22788203753351208	0.2064343163538874	0.2868632707774799	0.14745308310991956"
"sp|P47873|IL11_MOUSE	0.18181818181818182	0.21212121212121213	0.26262626262626265	0.20202020202020202	0.2727272727272727	0.21717171717171718	0.1414141414141414	0.40404040404040403	0.07575757575757576	0.20202020202020202	0.26262626262626265	0.21212121212121213	0.4696969696969697	0.05555555555555555	0.045454545454545456	0.22727272727272727	0.25757575757575757	0.19696969696969696	0.12121212121212122	0.35353535353535354	0.1717171717171717	0.2828282828282828	0.1717171717171717	0.15656565656565657	0.2474747474747475	0.22727272727272727	0.18686868686868688	0.29797979797979796	0.14646464646464646	0.18181818181818182	0.1919191919191919	0.020202020202020204	0.13131313131313133	0.19696969696969696	0.2878787878787879	0.07575757575757576	0.26262626262626265	0.25757575757575757	0.13131313131313133"
"sp|Q9QXW9|LAT2_MOUSE	0.15849056603773584	0.12075471698113208	0.34150943396226413	0.1830188679245283	0.22452830188679246	0.23018867924528302	0.16226415094339622	0.3132075471698113	0.1339622641509434	0.11886792452830189	0.26037735849056604	0.19811320754716982	0.2811320754716981	0.1509433962264151	0.12075471698113208	0.13962264150943396	0.19056603773584907	0.2679245283018868	0.1339622641509434	0.1792452830188679	0.2528301886792453	0.32264150943396225	0.15849056603773584	0.19056603773584907	0.32075471698113206	0.13773584905660377	0.14150943396226415	0.3018867924528302	0.10943396226415095	0.23962264150943396	0.10943396226415095	0.011320754716981131	0.10943396226415095	0.21509433962264152	0.17547169811320754	0.2	0.16792452830188678	0.2509433962264151	0.11132075471698114"
"sp|Q9EQ32|BCAP_MOUSE	0.22592592592592592	0.18518518518518517	0.22592592592592592	0.24691358024691357	0.2271604938271605	0.1728395061728395	0.18641975308641975	0.2814814814814815	0.10123456790123457	0.19753086419753085	0.3037037037037037	0.11975308641975309	0.3395061728395062	0.12839506172839507	0.05432098765432099	0.2308641975308642	0.24691358024691357	0.14938271604938272	0.16049382716049382	0.3	0.16790123456790124	0.291358024691358	0.17777777777777778	0.17037037037037037	0.2074074074074074	0.21604938271604937	0.21975308641975308	0.29506172839506173	0.13209876543209875	0.21604938271604937	0.1580246913580247	0.030864197530864196	0.19876543209876543	0.20617283950617285	0.2580246913580247	0.16419753086419753	0.24074074074074073	0.24567901234567902	0.17037037037037037"
"sp|Q91W86|VPS11_MOUSE	0.24680851063829787	0.20425531914893616	0.21595744680851064	0.26382978723404255	0.22446808510638297	0.19042553191489361	0.20851063829787234	0.2968085106382979	0.11382978723404255	0.1851063829787234	0.2925531914893617	0.14468085106382977	0.33297872340425533	0.13191489361702127	0.08297872340425531	0.23617021276595745	0.274468085106383	0.13936170212765958	0.1425531914893617	0.3191489361702128	0.14574468085106382	0.2521276595744681	0.18085106382978725	0.23297872340425532	0.1776595744680851	0.25957446808510637	0.2127659574468085	0.24468085106382978	0.15851063829787235	0.2553191489361702	0.17446808510638298	0.03404255319148936	0.18936170212765957	0.25638297872340426	0.2276595744680851	0.11914893617021277	0.27872340425531916	0.20638297872340425	0.1723404255319149"
"sp|P04919|B3AT_MOUSE	0.17780172413793102	0.1584051724137931	0.27262931034482757	0.17456896551724138	0.25	0.20689655172413793	0.1400862068965517	0.31896551724137934	0.1314655172413793	0.15517241379310345	0.28879310344827586	0.15301724137931033	0.34375	0.11745689655172414	0.08728448275862069	0.17349137931034483	0.23599137931034483	0.19719827586206898	0.1336206896551724	0.2521551724137931	0.20905172413793102	0.28987068965517243	0.1648706896551724	0.17456896551724138	0.25538793103448276	0.18642241379310345	0.16918103448275862	0.27262931034482757	0.13038793103448276	0.20905172413793102	0.12607758620689655	0.020474137931034482	0.1540948275862069	0.2413793103448276	0.23599137931034483	0.14547413793103448	0.21336206896551724	0.24461206896551724	0.12284482758620689"
"sp|Q62376|RU17_MOUSE	0.30648769574944074	0.11185682326621924	0.09619686800894854	0.3870246085011186	0.13870246085011187	0.116331096196868	0.1476510067114094	0.19463087248322147	0.05145413870246085	0.41387024608501116	0.13870246085011187	0.087248322147651	0.24384787472035793	0.053691275167785234	0.026845637583892617	0.28635346756152125	0.15436241610738255	0.049217002237136466	0.18568232662192394	0.18791946308724833	0.10961968680089486	0.15436241610738255	0.2841163310961969	0.20134228187919462	0.09172259507829977	0.1342281879194631	0.2796420581655481	0.17225950782997762	0.25279642058165547	0.232662192393736	0.19463087248322147	0.18120805369127516	0.19686800894854586	0.1297539149888143	0.33557046979865773	0.06711409395973154	0.21923937360178972	0.12080536912751678	0.19910514541387025"
"sp|Q5ISE2|Z36L3_MOUSE	0.19889502762430938	0.08425414364640885	0.2596685082872928	0.20718232044198895	0.2154696132596685	0.19889502762430938	0.12292817679558012	0.3660220994475138	0.04558011049723757	0.24033149171270718	0.17265193370165746	0.1878453038674033	0.34392265193370164	0.07458563535911603	0.03314917127071823	0.2527624309392265	0.12154696132596685	0.21961325966850828	0.1270718232044199	0.1671270718232044	0.2513812154696133	0.2983425414364641	0.1685082872928177	0.058011049723756904	0.2541436464088398	0.106353591160221	0.19613259668508287	0.3715469613259669	0.12016574585635359	0.106353591160221	0.08701657458563536	0.013812154696132596	0.10497237569060773	0.1505524861878453	0.28591160220994477	0.12569060773480664	0.13535911602209943	0.2900552486187845	0.1477900552486188"
"sp|Q7TQD2|TPPP_MOUSE	0.31797235023041476	0.18433179723502305	0.17050691244239632	0.3271889400921659	0.17050691244239632	0.15207373271889402	0.31797235023041476	0.2350230414746544	0.07834101382488479	0.271889400921659	0.2488479262672811	0.12442396313364056	0.35023041474654376	0.12442396313364056	0.041474654377880185	0.35944700460829493	0.21658986175115208	0.12903225806451613	0.19815668202764977	0.3225806451612903	0.15207373271889402	0.22580645161290322	0.28110599078341014	0.12442396313364056	0.15668202764976957	0.21658986175115208	0.31336405529953915	0.2672811059907834	0.25806451612903225	0.14746543778801843	0.29493087557603687	0.03225806451612903	0.2073732718894009	0.18433179723502305	0.2857142857142857	0.14746543778801843	0.3548387096774194	0.22580645161290322	0.14746543778801843"
"sp|Q9D7P7|CLIC3_MOUSE	0.23728813559322035	0.19915254237288135	0.2542372881355932	0.1906779661016949	0.21610169491525424	0.2330508474576271	0.1440677966101695	0.3347457627118644	0.11440677966101695	0.1864406779661017	0.3305084745762712	0.1483050847457627	0.3940677966101695	0.1271186440677966	0.07627118644067797	0.2330508474576271	0.3050847457627119	0.1483050847457627	0.13135593220338984	0.3474576271186441	0.17372881355932204	0.3050847457627119	0.15254237288135594	0.17796610169491525	0.22033898305084745	0.2584745762711864	0.22033898305084745	0.3093220338983051	0.11440677966101695	0.21610169491525424	0.1652542372881356	0.01694915254237288	0.22033898305084745	0.25	0.2076271186440678	0.13983050847457626	0.2754237288135593	0.2669491525423729	0.16101694915254236"
"sp|Q9ESG4|CLTRN_MOUSE	0.1493212669683258	0.167420814479638	0.2669683257918552	0.2171945701357466	0.2081447963800905	0.22171945701357465	0.17647058823529413	0.31221719457013575	0.11764705882352941	0.17194570135746606	0.28054298642533937	0.16289592760180996	0.2986425339366516	0.15384615384615385	0.11764705882352941	0.18099547511312217	0.23529411764705882	0.2171945701357466	0.14479638009049775	0.25339366515837103	0.19909502262443438	0.31221719457013575	0.14027149321266968	0.2171945701357466	0.248868778280543	0.19457013574660634	0.1583710407239819	0.2986425339366516	0.11764705882352941	0.2398190045248869	0.14479638009049775	0.01809954751131222	0.18099547511312217	0.2669683257918552	0.19457013574660634	0.14027149321266968	0.22171945701357465	0.22624434389140272	0.09502262443438914"
"sp|Q8C0L6|PAOX_MOUSE	0.18091451292246521	0.17693836978131214	0.2524850894632207	0.21272365805168986	0.24055666003976142	0.1709741550695825	0.18091451292246521	0.30019880715705766	0.09145129224652088	0.18290258449304175	0.28628230616302186	0.15904572564612326	0.3518886679920477	0.13320079522862824	0.073558648111332	0.2286282306163022	0.22465208747514911	0.18886679920477137	0.1312127236580517	0.28628230616302186	0.1988071570576541	0.2982107355864811	0.17892644135188868	0.15705765407554673	0.24652087475149106	0.1988071570576541	0.19483101391650098	0.27634194831013914	0.14910536779324055	0.18687872763419483	0.10337972166998012	0.02385685884691849	0.18687872763419483	0.24652087475149106	0.2544731610337972	0.15109343936381708	0.2286282306163022	0.24254473161033796	0.12922465208747516"
"sp|Q6A028|SWP70_MOUSE	0.1797945205479452	0.2636986301369863	0.1523972602739726	0.2482876712328767	0.22602739726027396	0.1506849315068493	0.21404109589041095	0.25	0.0958904109589041	0.1695205479452055	0.3219178082191781	0.10102739726027397	0.3424657534246575	0.1113013698630137	0.0702054794520548	0.19006849315068494	0.2876712328767123	0.10787671232876712	0.10445205479452055	0.3458904109589041	0.10787671232876712	0.2226027397260274	0.16095890410958905	0.22773972602739725	0.13356164383561644	0.2893835616438356	0.17123287671232876	0.2089041095890411	0.1404109589041096	0.2482876712328767	0.18835616438356165	0.06164383561643835	0.2243150684931507	0.2208904109589041	0.1969178082191781	0.07705479452054795	0.3236301369863014	0.13184931506849315	0.11986301369863013"
"sp|Q5SUF2|LC7L3_MOUSE	0.3039443155452436	0.15777262180974477	0.08120649651972157	0.4361948955916473	0.10440835266821345	0.10904872389791183	0.2459396751740139	0.14617169373549885	0.06264501160092807	0.33178654292343385	0.1716937354988399	0.08584686774941995	0.24361948955916474	0.07424593967517401	0.03248259860788863	0.28306264501160094	0.16937354988399073	0.06496519721577726	0.09976798143851508	0.2482598607888631	0.06960556844547564	0.16473317865429235	0.26218097447795824	0.22273781902552203	0.07888631090487239	0.17865429234338748	0.2691415313225058	0.16705336426914152	0.2552204176334107	0.2296983758700696	0.2552204176334107	0.16241299303944315	0.16705336426914152	0.14385150812064965	0.3225058004640371	0.08816705336426914	0.20649651972157773	0.0951276102088167	0.2552204176334107"
"sp|Q8BHK3|S36A2_MOUSE	0.1509433962264151	0.14046121593291405	0.3731656184486373	0.1928721174004193	0.2578616352201258	0.1949685534591195	0.1761006289308176	0.33752620545073375	0.10272536687631027	0.1090146750524109	0.31236897274633124	0.20125786163522014	0.3584905660377358	0.13417190775681342	0.11740041928721175	0.17819706498951782	0.2348008385744235	0.27044025157232704	0.09853249475890985	0.25157232704402516	0.24109014675052412	0.35639412997903563	0.16352201257861634	0.14046121593291405	0.3438155136268344	0.16981132075471697	0.14255765199161424	0.3333333333333333	0.1320754716981132	0.1719077568134172	0.11740041928721175	0.0041928721174004195	0.09224318658280922	0.2578616352201258	0.24947589098532494	0.15723270440251572	0.18867924528301888	0.3060796645702306	0.10272536687631027"
"sp|Q6Q473|CLA4A_MOUSE	0.25568797399783316	0.1581798483206934	0.2123510292524377	0.23401950162513543	0.23835319609967498	0.14842903575297942	0.1657638136511376	0.28710725893824485	0.08234019501625135	0.18959913326110509	0.28494041170097506	0.11159263271939328	0.2979414951245937	0.14626218851570963	0.0780065005417118	0.25568797399783316	0.20585048754062837	0.15384615384615385	0.18634886240520043	0.26652221018418204	0.17768147345612134	0.2914409534127844	0.16793066088840736	0.15059588299024917	0.2047670639219935	0.19176598049837487	0.22643553629469124	0.30227518959913324	0.1419284940411701	0.17659804983748645	0.14084507042253522	0.023835319609967497	0.17984832069339113	0.23835319609967498	0.22426868905742145	0.1744312026002167	0.2361863488624052	0.23510292524377033	0.17768147345612134"
"sp|Q61545|EWS_MOUSE	0.3058103975535168	0.0856269113149847	0.12385321100917432	0.25382262996941896	0.2691131498470948	0.09327217125382263	0.11773700305810397	0.3103975535168196	0.045871559633027525	0.24617737003058104	0.20336391437308868	0.11773700305810397	0.3149847094801223	0.06116207951070336	0.01529051987767584	0.41437308868501527	0.11926605504587157	0.08409785932721713	0.2691131498470948	0.1834862385321101	0.1926605504587156	0.23547400611620795	0.3149847094801223	0.0672782874617737	0.2217125382262997	0.09938837920489296	0.2889908256880734	0.27522935779816515	0.2691131498470948	0.11314984709480122	0.15137614678899083	0.022935779816513763	0.10550458715596331	0.11162079510703364	0.3363914373088685	0.2018348623853211	0.2217125382262997	0.2308868501529052	0.16972477064220184"
"sp|P43274|H14_MOUSE	0.38073394495412843	0.06422018348623854	0.0963302752293578	0.26605504587155965	0.07339449541284404	0.2018348623853211	0.3348623853211009	0.15137614678899083	0.12385321100917432	0.3532110091743119	0.11926605504587157	0.05045871559633028	0.44036697247706424	0.022935779816513763	0.0045871559633027525	0.38073394495412843	0.07339449541284404	0.0871559633027523	0.20642201834862386	0.28440366972477066	0.17889908256880735	0.12844036697247707	0.3577981651376147	0.06422018348623854	0.10091743119266056	0.06880733944954129	0.3761467889908257	0.19724770642201836	0.2798165137614679	0.14220183486238533	0.38990825688073394	0.01834862385321101	0.045871559633027525	0.14220183486238533	0.2981651376146789	0.0871559633027523	0.25229357798165136	0.19724770642201836	0.1926605504587156"
